Step        Dt          Time        Progress    
571         9.39267e-05 0.125488    25%         
572         9.39267e-05 0.125582    25%         
573         0.000165917 0.125748    25%         
574         0.00028279  0.126031    25%         
575         0.00028279  0.126314    25%         
576         0.000198152 0.126512    25%         
577         0.00018061  0.126692    25%         
578         0.000379519 0.127072    25%         
579         0.000289875 0.127362    25%         
580         0.000234426 0.127596    25%         
581         0.000212169 0.127808    25%         
582         0.000212169 0.12802     25%         
583         0.000219202 0.12824     25%         
584         0.000168267 0.128408    25%         
585         0.000329234 0.128737    25%         
586         0.000276742 0.129014    25%         
587         0.000276742 0.129291    25%         
588         0.000242539 0.129533    25%         
589         0.000242539 0.129776    25%         
590         0.00020143  0.129977    25%         
591         0.00020143  0.130179    26%         
592         9.45409e-06 0.130188    26%         
593         9.45409e-06 0.130197    26%         
594         5.14141e-05 0.130249    26%         
595         5.14141e-05 0.1303      26%         
596         0.00012095  0.130421    26%         
597         0.00012095  0.130542    26%         
598         0.000184898 0.130727    26%         
599         0.000184898 0.130912    26%         
600         0.00029961  0.131212    26%         
601         8.9883e-06  0.131221    26%         
602         8.9883e-06  0.13123     26%         
603         5.1946e-05  0.131282    26%         
604         5.1946e-05  0.131333    26%         
605         0.000119839 0.131453    26%         
606         0.000119839 0.131573    26%         
607         0.000219507 0.131793    26%         
608         6.58522e-06 0.131799    26%         
609         6.58522e-06 0.131806    26%         
610         4.6653e-05  0.131852    26%         
611         4.6653e-05  0.131899    26%         
612         0.000115207 0.132014    26%         
613         0.000115207 0.13213     26%         
614         0.000210952 0.132341    26%         
615         6.32856e-06 0.132347    26%         
616         6.32856e-06 0.132353    26%         
617         2.83821e-05 0.132382    26%         
618         4.89039e-05 0.13243     26%         
619         5.08516e-06 0.132436    26%         
620         5.08516e-06 0.132441    26%         
621         7.93711e-06 0.132449    26%         
622         7.93711e-06 0.132456    26%         
623         1.74858e-05 0.132474    26%         
624         3.44638e-05 0.132508    26%         
625         3.44638e-05 0.132543    26%         
626         5.64279e-05 0.132599    26%         
627         5.64279e-05 0.132656    26%         
628         5.64279e-05 0.132712    26%         
629         0.000116807 0.132829    26%         
630         0.000116807 0.132946    26%         
631         0.000116312 0.133062    26%         
632         0.000116312 0.133178    26%         
633         0.000186991 0.133365    26%         
634         0.000186991 0.133552    26%         
635         0.000186991 0.133739    26%         
636         0.000186991 0.133926    26%         
637         0.000186991 0.134113    26%         
638         0.000186991 0.1343      26%         
639         0.000186991 0.134487    26%         
640         0.000186991 0.134674    26%         
641         0.000186991 0.134861    26%         
642         0.00034213  0.135203    27%         
643         0.000294655 0.135498    27%         
644         0.000294655 0.135793    27%         
645         0.000294655 0.136087    27%         
646         0.000294655 0.136382    27%         
647         0.000294655 0.136677    27%         
648         0.000294655 0.136971    27%         
649         0.000281042 0.137252    27%         
650         0.000281042 0.137533    27%         
651         0.000281042 0.137815    27%         
652         0.000262986 0.138078    27%         
653         0.000408979 0.138487    27%         
654         8.2053e-05  0.138569    27%         
655         5.44281e-05 0.138623    27%         
656         4.78339e-05 0.138671    27%         
657         4.78339e-05 0.138719    27%         
658         4.78339e-05 0.138766    27%         
659         4.78339e-05 0.138814    27%         
660         4.78339e-05 0.138862    27%         
661         4.59714e-05 0.138908    27%         
662         4.59714e-05 0.138954    27%         
663         4.59714e-05 0.139       27%         
664         4.59714e-05 0.139046    27%         
665         4.59714e-05 0.139092    27%         
666         0.000111805 0.139204    27%         
667         0.000111805 0.139316    27%         
668         0.000187269 0.139503    27%         
669         0.000187269 0.13969     27%         
670         0.000284535 0.139975    27%         
671         0.000284535 0.140259    28%         
